run,time,url,error
2022-02-26T15:51:11.557991,2022-02-26T15:56:19.578002,https://esbu.gov.ua,"HTTPSConnectionPool(host='esbu.gov.ua', port=443): Read timed out. (read timeout=30)"
2022-02-26T15:51:11.557991,2022-02-26T15:55:41.916983,https://chile.mfa.gov.ua,"HTTPSConnectionPool(host='chile.mfa.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca44b20>, 'Connection to chile.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T15:51:11.557991,2022-02-26T15:57:13.488229,https://meteo.gov.ua,"HTTPSConnectionPool(host='meteo.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca36b50>, 'Connection to meteo.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T15:51:11.557991,2022-02-26T15:55:29.410285,https://live.diia.gov.ua,"HTTPSConnectionPool(host='live.diia.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: SysCallError(104, 'ECONNRESET')"")))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:15.778509,http://zborivrayrada.gov.ua,"HTTPConnectionPool(host='zborivrayrada.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cab6b80>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:49.131442,http://www.adm-pl.gov.ua,"HTTPConnectionPool(host='www.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cab6cd0>, 'Connection to www.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:50.033435,http://pogrda.gov.ua,"HTTPConnectionPool(host='pogrda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d5310>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:17.405293,http://www.vberez.gov.ua,"HTTPConnectionPool(host='www.vberez.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca27a60>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:47.538108,http://dykanka.adm-pl.gov.ua,"HTTPConnectionPool(host='dykanka.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca27bb0>, 'Connection to dykanka.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.768105,http://lubny.adm-pl.gov.ua,"HTTPConnectionPool(host='lubny.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca42d00>, 'Connection to lubny.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:42.718122,https://dnipr.kyivcity.gov.ua,"HTTPSConnectionPool(host='dnipr.kyivcity.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca31970>, 'Connection to dnipr.kyivcity.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:43.945720,http://zastavna.bukoda.gov.ua,"HTTPConnectionPool(host='zastavna.bukoda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca1af70>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:50.018366,http://www.zbarazh-rada.gov.ua,"HTTPConnectionPool(host='www.zbarazh-rada.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cac2940>, 'Connection to www.zbarazh-rada.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:50.490997,http://ananiev-rda.odessa.gov.ua,"HTTPConnectionPool(host='ananiev-rda.odessa.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca40610>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:20.938415,http://grebinka.adm-pl.gov.ua,"HTTPConnectionPool(host='grebinka.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca40d30>, 'Connection to grebinka.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.754920,http://lohvica.adm-pl.gov.ua,"HTTPConnectionPool(host='lohvica.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca46310>, 'Connection to lohvica.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:42.254980,http://prv.loga.gov.ua,"HTTPConnectionPool(host='prv.loga.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca46160>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:12.285176,http://golos.kievcity.gov.ua,"HTTPConnectionPool(host='golos.kievcity.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca46850>, 'Connection to golos.kievcity.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:11.931813,http://chornuhy.adm-pl.gov.ua,"HTTPConnectionPool(host='chornuhy.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca32400>, 'Connection to chornuhy.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:15.538857,http://chernyakhiv-rda.gov.ua,"HTTPConnectionPool(host='chernyakhiv-rda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca324c0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:16.353785,http://chudrda.gov.ua,"HTTPConnectionPool(host='chudrda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca32ca0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:46.361991,http://donoda.gov.ua,"HTTPConnectionPool(host='donoda.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca32940>, 'Connection to donoda.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:12.255389,http://www.armyansk-rada.gov.ua,"HTTPConnectionPool(host='www.armyansk-rada.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca1fca0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:14.376209,http://www.borovarda.gov.ua,"HTTPConnectionPool(host='www.borovarda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca1f910>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:44.678352,http://www.donoda.gov.ua,"HTTPConnectionPool(host='www.donoda.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca1f130>, 'Connection to www.donoda.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:21.782846,http://makrada.gov.ua,"HTTPConnectionPool(host='makrada.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca43820>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:33.284440,https://www.adm-baryshivka.gov.ua,"HTTPSConnectionPool(host='www.adm-baryshivka.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cab5490>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:36.521224,http://avv.gov.ua,"HTTPConnectionPool(host='avv.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cab51f0>: Failed to establish a new connection: [Errno 113] No route to host'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:06.901820,http://www.baturin-capital.gov.ua,"HTTPSConnectionPool(host='baturin-capital.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:12.390623,http://archive.odessa.gov.ua,"HTTPConnectionPool(host='archive.odessa.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d82e0>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:14.126397,http://nkrr.gov.ua,"HTTPConnectionPool(host='nkrr.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37c9d8af0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:45.811970,http://www.minjust.gov.ua,"HTTPConnectionPool(host='www.minjust.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37c9d8b50>, 'Connection to www.minjust.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.834724,http://mexico.mfa.gov.ua,"HTTPConnectionPool(host='mexico.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca39730>, 'Connection to mexico.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:55.232145,https://www.cherkaskarada.gov.ua,"HTTPSConnectionPool(host='www.cherkaskarada.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca39370>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:25.301928,http://russia.mfa.gov.ua,"HTTPConnectionPool(host='russia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca39340>, 'Connection to russia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:55.371747,http://canada.mfa.gov.ua,"HTTPConnectionPool(host='canada.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca48970>, 'Connection to canada.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.836737,http://estonia.mfa.gov.ua,"HTTPConnectionPool(host='estonia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca30730>, 'Connection to estonia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:42.058492,https://www.president.gov.ua,"HTTPSConnectionPool(host='www.president.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca20fa0>, 'Connection to www.president.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:42.671266,http://zt-rada.gov.ua,"HTTPSConnectionPool(host='zt-rada.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:21.787111,https://oblrada-pl.gov.ua,"HTTPSConnectionPool(host='oblrada-pl.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:23.658505,http://www.atp.mil.gov.ua,"HTTPConnectionPool(host='www.atp.mil.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca39f10>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.836132,http://austria.mfa.gov.ua,"HTTPConnectionPool(host='austria.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca4dd60>, 'Connection to austria.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:43.120380,http://dp.arbitr.gov.ua,"HTTPSConnectionPool(host='dp.arbitr.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:13.168131,http://ethiopia.mfa.gov.ua,"HTTPConnectionPool(host='ethiopia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca1a190>, 'Connection to ethiopia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:13.449457,http://guinea.mfa.gov.ua,"HTTPConnectionPool(host='guinea.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca42fa0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:15.451620,http://kiev-arhiv.gov.ua,"HTTPConnectionPool(host='kiev-arhiv.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca42be0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.836881,http://latvia.mfa.gov.ua,"HTTPConnectionPool(host='latvia.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca17790>, 'Connection to latvia.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:11.955283,http://lebanon.mfa.gov.ua,"HTTPConnectionPool(host='lebanon.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37caa6760>, 'Connection to lebanon.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:23:12.761855,http://nu-rada.gov.ua,"HTTPConnectionPool(host='nu-rada.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca1ddc0>, 'Connection to nu-rada.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:23:42.837878,http://rsa.mfa.gov.ua,"HTTPConnectionPool(host='rsa.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca17760>, 'Connection to rsa.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.836820,http://uzbekistan.mfa.gov.ua,"HTTPConnectionPool(host='uzbekistan.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca34ac0>, 'Connection to uzbekistan.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:12.038971,http://www.ac-rada.gov.ua,"HTTPConnectionPool(host='www.ac-rada.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37cadc820>, 'Connection to www.ac-rada.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:15.618098,http://www.nio.mil.gov.ua,"HTTPConnectionPool(host='www.nio.mil.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca32fd0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:45.992642,http://www.nrcu.gov.ua,"HTTPConnectionPool(host='www.nrcu.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca32ee0>, 'Connection to www.nrcu.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:26.677811,http://www.treasury.gov.ua,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:57.164734,http://www1.nas.gov.ua,"HTTPSConnectionPool(host='www1.nas.gov.ua', port=443): Read timed out. (read timeout=30)"
2022-02-26T16:21:11.657656,2022-02-26T16:22:07.178864,https://rv.archives.gov.ua,"HTTPSConnectionPool(host='rv.archives.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca27b80>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:15.588513,http://www.drsu.gov.ua,"HTTPConnectionPool(host='www.drsu.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca27dc0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.897931,http://www.snrc.gov.ua,"HTTPConnectionPool(host='www.snrc.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca44a60>, 'Connection to www.snrc.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:12.821909,http://moldova.mfa.gov.ua,"HTTPConnectionPool(host='moldova.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37caa65b0>, 'Connection to moldova.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:12.849687,http://dergkino.gov.ua,"HTTPConnectionPool(host='dergkino.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca27e80>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:14.383161,http://lepetykha-rda.gov.ua,"HTTPConnectionPool(host='lepetykha-rda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca277c0>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:02.103815,http://germany.mfa.gov.ua,"HTTPConnectionPool(host='germany.mfa.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca41070>, 'Connection to germany.mfa.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:48.091775,http://girsivska-gromada.gov.ua,"HTTPConnectionPool(host='girsivska-gromada.gov.ua', port=80): Read timed out. (read timeout=30)"
2022-02-26T16:21:11.657656,2022-02-26T16:22:24.225126,http://ktvs.gov.ua,"HTTPConnectionPool(host='ktvs.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37caa9700>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:13.050285,http://www.velberez.gov.ua,"HTTPConnectionPool(host='www.velberez.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca31340>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:03.145210,http://data.gov.ua,"HTTPConnectionPool(host='data.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca31d00>, 'Connection to data.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:13.323338,http://sfd.archives.gov.ua,"HTTPConnectionPool(host='sfd.archives.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cab4df0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:13.444589,https://spending.gov.ua,"HTTPSConnectionPool(host='spending.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cab4730>: Failed to establish a new connection: [Errno 111] Connection refused'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:26.699796,http://ngu.gov.ua,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:42.354644,https://www.drv.gov.ua,"HTTPSConnectionPool(host='www.drv.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cab5e20>, 'Connection to www.drv.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:46.134868,http://lubar-rayrada.zt.gov.ua,"HTTPConnectionPool(host='lubar-rayrada.zt.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca4fc40>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:46.332387,http://baturin-capital.gov.ua,"HTTPSConnectionPool(host='baturin-capital.gov.ua', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(""bad handshake: Error([('SSL routines', 'tls_process_server_certificate', 'certificate verify failed')])"")))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:17.386022,http://www.odessa.gov.ua,"HTTPConnectionPool(host='www.odessa.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cad2b50>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:15.046567,http://vrda.gov.ua,"HTTPConnectionPool(host='vrda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cad6ee0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:47.342058,https://shev.kyivcity.gov.ua,"HTTPSConnectionPool(host='shev.kyivcity.gov.ua', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cad6970>, 'Connection to shev.kyivcity.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:03.448476,https://cherkassyrda.gov.ua,"HTTPSConnectionPool(host='cherkassyrda.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37ca30850>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:41.838813,http://gadyach.adm-pl.gov.ua,"HTTPConnectionPool(host='gadyach.adm-pl.gov.ua', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7ff37ca48fd0>, 'Connection to gadyach.adm-pl.gov.ua timed out. (connect timeout=30)'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:21.991599,http://pereyaslav-rda.gov.ua,"HTTPConnectionPool(host='pereyaslav-rda.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca16880>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:21.764373,http://lg.archives.gov.ua,"HTTPConnectionPool(host='lg.archives.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cadaaf0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:21.853448,http://sts.gov.ua,"HTTPConnectionPool(host='sts.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37cada4f0>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:36.687788,http://ukravtodor.gov.ua,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
2022-02-26T16:21:11.657656,2022-02-26T16:21:47.431002,https://dn.archives.gov.ua,"HTTPSConnectionPool(host='dn.archives.gov.ua', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7ff37cada520>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:24.813563,http://www.academy.gov.ua,"HTTPConnectionPool(host='www.academy.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca3e250>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2022-02-26T16:21:11.657656,2022-02-26T16:22:25.185216,http://www.mvp.gov.ua,"HTTPConnectionPool(host='www.mvp.gov.ua', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff37ca3e1c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
